Ratio Motor,Ratio Household,Ratio Health,Ratio Life,Ratio Work Compensations
1.11597701127476,-0.4752706862726876,0.26585587732518867,0.4329347567696093,-0.3783481516575052
-0.8445212525431792,1.2261805121223788,-0.41040496586511616,2.982455603758547,1.2492624947673614
-0.05438867214783964,0.45110196556995036,-0.11488918205439155,1.2532113685474267,1.5564532386466599
0.04956083615076408,-0.7132414582737091,2.461817583788306,0.22236299852053507,0.011071256823981229
1.0073783561974605,-0.6941027179069831,0.7834621499251664,-0.2949730827890424,0.3449520886831027
1.8657011842861795,-0.9153263220640633,0.08142704593292542,-0.6155602297526893,-0.5990695724303104
-0.4017105040115581,0.7593229213919849,1.5321307236029633,-0.5049830466294996,-0.2518548079043291
-0.0767991190009811,1.1242949885324043,-0.18523152575316157,0.48032416092822716,0.21334619521457426
1.1881269321054488,-0.9206831106768087,1.2613612096660298,-0.5627388164564716,-0.5330050824841308
-0.06343717451391818,0.13535097694971898,1.28934719380497,0.09627534277400532,0.46754581174299564
0.6153690035355444,-0.19959712090153445,1.1477214991366225,-0.3306555723560588,-0.5415049146435036
0.09810412966668058,0.30513964921824765,0.9981595268582394,-0.007043214304101827,-0.030489303574041973
-0.2151785252320032,0.9115606922035079,0.842482103267049,0.0650901159081283,-0.5046562169237343
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-0.7464764967668602,1.8927270266473906,-0.22165680378261304,1.2119023781099136,-0.22647892049823257
1.5234314251962562,-0.26864985079628817,-0.4077862849870212,-0.7243448055050234,-0.0993563667497605
0.23691409947647313,1.0244845821645416,-0.3523294045834398,-0.5331341848764451,0.6154664602981812
1.583506090069726,-0.9966614298563063,0.20846429520675522,-0.09123322977836476,0.08953430619691785
0.869240007676329,-0.5760184589888024,1.1456228164392759,-0.7214645571667531,0.0789205079929309
1.2778005944508843,-0.24203653922475374,-0.260244125527626,-0.17473449099622812,-0.028027558287358433
-0.1628946896002889,0.7990703968698439,0.3539071870210717,0.5652312913591346,0.3495729743577465
-0.16254809331347306,0.8073467480010527,0.721569685196449,0.14439577661855382,-0.1516063530766349
1.245654165031044,-0.15885189409422776,0.06325139123125355,-0.43075931567738834,-0.7104545134833694
1.131059303802002,-0.30122034451009316,0.327802712462797,-0.36342114321451957,-0.4141327955510809
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
1.6397316287199246,-0.6196258058546276,-0.07269553798370981,-0.33877953627497415,-0.5625056644605134
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
0.3367240474133494,0.8914548096968593,-0.09845110991835546,0.1316498192627397,-0.6303183062376557
2.060635200555083,-0.9121121815656249,-0.24816078686110857,-0.6841108332176592,-0.5945444018070826
1.3277434604653615,-0.9154053256073817,0.8282869563004501,-0.16383875715781035,-0.5109381015904805
0.7120271665727032,-0.1741199908467537,0.053394120676154386,0.2149169705655222,1.0533583578417567
0.14991658707862288,0.2293782632758262,-0.09404510573477207,1.8852503303967492,0.7660914960150009
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
1.944615753262115,-0.5394788595209153,-0.5722330602295416,-0.7447529105790384,-0.5612561867429752
-0.582305896295008,-0.04457682208187243,2.4194444696662716,0.529237098005548,0.19895261622366836
0.9847635080208427,-0.5690701056266665,1.0718341656735901,-0.32600881106958157,-0.6673978892011341
-0.9653151707428832,1.373059852268527,-0.2895845963989783,1.9585008228972993,1.9885633385384915
0.16293231301786015,0.629245800009016,-0.15187630763908003,1.5836993520251115,-0.2654936392410111
0.27090087643945243,1.0593001820345826,0.02134160809879548,-0.7684382710158161,-0.3270028821067672
-0.34581260185977675,0.5594055758383235,1.3736285353231115,0.3800414362411735,-0.28922561713292105
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-0.6446695651327475,1.5354847933555558,-0.0775853322027325,0.9897761734965183,0.46727780066412505
0.11594434058536494,0.7195376827493958,-0.10297728549530291,0.437443826691143,0.6485511893099396
0.0689533402567498,0.5469348759947232,0.5136202983352949,0.745613756870519,-0.33811777866438475
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
1.4959955746401445,-0.9191093382202062,0.684279478418273,-0.3311770322682401,-0.7164308595486494
1.515831959466927,-0.29330655104727804,-0.17775634880799426,-0.6979096162559855,-0.563024919983285
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-0.2668077643027469,0.4440431649159403,1.4217355412752026,0.1761128030184344,-0.13831569163771554
0.5753765151507089,0.046286358091785454,1.0217185424522839,-0.5016326665793461,-0.7612479688809853
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
2.378193757618381,-0.845099432624954,-0.9421561641122682,-0.6633835549582701,-0.5576676164684413
-0.29545690705352046,1.3285657224043406,-0.14745755474759692,0.4843736849479626,0.34952786659130364
0.2630315084779235,0.5513962890538073,0.19162979078689482,0.7836039229993623,-0.45932009679181174
0.5994828292889611,0.5363154073836216,-0.5569803446496828,0.3833755944897644,0.3395754081583645
0.2710030952618356,0.5160424526450424,0.7058854432377837,-0.1324639985571113,-0.699071494065798
0.4191061303407792,0.5530429661510317,0.2289238337386636,0.012907487790850363,-0.4663336583953297
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
0.5263784448684559,0.9248003589906454,-0.6186818391196423,-0.3444442415560059,0.16066978387355527
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
1.1652935282068924,-0.4547283128608389,0.5703978300046393,-0.36196310380656377,-0.6095710968285782
-0.5796507454677825,1.5594956087181342,0.11440193897693043,-0.2587771466819626,0.8820903156293559
0.6239007313154191,0.18737986454584948,0.7355177801606023,-0.8276168676338006,-0.4529663047837094
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-0.10543057342560237,-0.28155917635179295,1.339803282375414,0.8708853910788884,1.23059257664044
-0.4032459617539144,0.4579556722389498,1.361842847551158,0.7975850305009385,-0.06809984044546424
-0.08903463952639208,0.30963028507634544,0.9086159360724212,0.4581218890740098,0.5230063818554196
0.05692712152137498,0.5760591490760375,0.688986242347586,0.3034550654744053,-0.37146569398900703
1.529038373472397,-0.5775460174544862,0.22332545573719806,-0.4769403572037428,-0.8073776508069942
0.3418777720411003,0.30650817192661256,0.72607359864702,-0.3031090033147215,-0.14459358994614308
-0.41285471393835,1.3940540319797474,0.10308759945061924,-0.028002229133712874,0.5358059230250626
0.5739594025778685,-0.3316225503371836,0.6238861722236018,0.5495733262930713,0.4964951217141564
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
0.9475696559583712,-0.435238580044339,0.3365421537692555,0.48414240607679987,-0.006872511937027019
0.5022118454146018,0.7128828919360481,-0.1808625350434672,-0.00895006192264895,-0.3802938563740733
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
0.5859960033880774,-0.08168289803001463,0.9546937922157017,-0.013351797698131431,-0.6804123850288355
0.039662844449319355,0.33524469300716825,0.9217477498164534,-0.3163648632095629,0.6130989385426906
0.6752216151043755,0.9084026818933961,-0.38629175093058365,-0.6847960395781933,-0.6545738461139473
0.44430890843435517,0.8285908866006159,0.15480070493484818,-0.6547140107449065,-0.7048440788498264
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
0.25953054772599493,-0.6779953946779772,2.4563029545374016,-0.4541977623582234,-0.34092050991325484
0.4173728034117324,0.070367533119787,0.8428559256054367,0.12305589794829865,-0.3475541406233513
0.2599833922387681,0.25395549281639285,0.8464495878807725,-0.07475631814625265,-0.12093824530678125
0.8769692138126814,-0.4222357628707418,0.48179339962576523,0.07489681769254845,0.3129570577360463
0.938442436601931,0.21006930914751085,-0.022749700447437356,-0.5518089496112782,-0.3453057054548596
0.20068124746554655,-0.13409790847636432,1.5065781657734014,0.0010094093180967674,-0.1634295801031038
0.7129982644912142,-0.522301781669303,0.9637164622698671,0.8779058895831553,-0.5881689956437199
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-0.30748811955804456,0.49390782396106897,0.7566904360049511,-0.2234771821040863,1.8753178539644864
0.10781839822730307,-0.42712392612739897,-0.09211584765517733,4.326536468724733,0.8281224493125547
1.2552493699394311,-0.0677383007123749,-0.2785542249768133,-0.7803252999184446,0.10346247868001701
1.4457935775153588,-0.5453345396629817,0.13914933670434299,-0.18606310825155573,-0.64471255689538
-0.9610013702557778,1.8712651006922567,0.042160338420163326,-0.3213952372032861,1.6818800261872402
-0.24473661215031756,0.8716135584815924,0.33345668096257447,-0.6780769651946411,1.744108075409151
0.40847792335145816,-0.6699980218216146,1.350133868478625,1.1895573538310695,0.017012205986814553
1.059541813329208,-0.48965791698127803,0.6311105239060556,0.22000330763209158,-0.753320151374818
-0.6219798074714215,-0.42897893623948846,3.3480155208614724,-0.2820070039918913,0.2945453349832236
0.3565021927124561,0.4671175468057283,0.6980601876422242,-0.5145250741376657,-0.4980286480436098
0.5726788542942102,-0.27104783307244157,-0.07234573447928458,-0.49395271968724525,3.0200773969871646
-0.9452404973615101,2.4109991718229837,-0.8111064931502527,2.0538871625098114,-0.6074450581133073
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
0.8977780950735483,-0.510032766779292,-0.1144959997380053,0.1437983268392512,1.9100217920823475
2.377614833044406,-1.0392558815556605,-0.6601146518005284,-0.7106337838938914,-0.5038540901969247
-1.1920509378646666,-1.0770576357330954,-1.3539473023268436,-0.8276168676338006,-0.8316098454124231
